"fit","x_e","y_e","y_ci","x_r","y_r","nec_vals"
"Cu",9.4615027027027,2887.7922895522,1796.41232844967,NA,NA,NA
"Cu",9.47175135135135,2887.79185905271,1796.41176643279,NA,NA,NA
"Cu",9.482,2887.79143060949,1796.41120702681,NA,NA,NA
"Cu",9.49224864864865,2887.79100421049,1796.41065021678,NA,NA,NA
"Cu",9.5024972972973,2887.79057984388,1796.41009598789,NA,NA,NA
"Cu",9.51274594594595,2887.79015749761,1796.4095443254,NA,NA,NA
"Cu",9.52299459459459,2887.78973716007,1796.40899521469,NA,NA,NA
"Cu",9.53324324324324,2887.78931881946,1796.40844864121,NA,NA,NA
"Cu",9.54349189189189,2887.78890246425,1796.40790459054,NA,NA,NA
"Cu",9.55374054054054,2887.78848808287,1796.40736304835,NA,NA,NA
"Cu",9.56398918918919,2887.78807566377,1796.40682400039,NA,NA,NA
"Cu",9.57423783783784,2887.78766519565,1796.40628743252,NA,NA,NA
"Cu",9.58448648648649,2887.78725666723,1796.40575333069,NA,NA,NA
"Cu",9.59473513513514,2887.78685006728,1796.40522168096,NA,NA,NA
"Cu",9.60498378378378,2887.78644538454,1796.40469246946,NA,NA,NA
"Cu",9.61523243243243,2887.7860426081,1796.40416568243,NA,NA,NA
"Cu",9.62548108108108,2887.78564172682,1796.40364130619,NA,NA,NA
"Cu",9.63572972972973,2887.78524272988,1796.40311932716,NA,NA,NA
"Cu",9.64597837837838,2887.78484560633,1796.40259973185,NA,NA,NA
"Cu",9.65622702702703,2887.78445034554,1796.40208250685,NA,NA,NA
"Cu",9.66647567567568,2887.78405693671,1796.40156763887,NA,NA,NA
"Cu",9.67672432432432,2887.78366536921,1796.40105511466,NA,NA,NA
"Cu",9.68697297297297,2887.78327563255,1796.40054492111,NA,NA,NA
"Cu",9.69722162162162,2887.78288771616,1796.40003704515,NA,NA,NA
"Cu",9.70747027027027,2887.78250160971,1796.39953147384,NA,NA,NA
"Cu",9.71771891891892,2887.78211730282,1796.39902819429,NA,NA,NA
"Cu",9.72796756756757,2887.7817347852,1796.39852719371,NA,NA,NA
"Cu",9.73821621621622,2887.78135404667,1796.39802845941,NA,NA,NA
"Cu",9.74846486486486,2887.78097507709,1796.39753197876,NA,NA,NA
"Cu",9.75871351351351,2887.7805978664,1796.39703773922,NA,NA,NA
"Cu",9.76896216216216,2887.78022240463,1796.39654572833,NA,NA,NA
"Cu",9.77921081081081,2887.7798486818,1796.39605593374,NA,NA,NA
"Cu",9.78945945945946,2887.77947668807,1796.39556834314,NA,NA,NA
"Cu",9.79970810810811,2887.77910641358,1796.39508294433,NA,NA,NA
"Cu",9.80995675675676,2887.77873784874,1796.39459972517,NA,NA,NA
"Cu",9.8202054054054,2887.77837098375,1796.39411867363,NA,NA,NA
"Cu",9.83045405405405,2887.77800580904,1796.39363977772,NA,NA,NA
"Cu",9.8407027027027,2887.77764231516,1796.39316302555,NA,NA,NA
"Cu",9.85095135135135,2887.77728049248,1796.39268840532,NA,NA,NA
"Cu",9.8612,2887.77692033169,1796.39221590528,NA,NA,NA
"Cu",9.87144864864865,2887.77656182344,1796.39174551377,NA,NA,NA
"Cu",9.8816972972973,2887.77620495844,1796.39127721922,NA,NA,NA
"Cu",9.89194594594595,2887.77584972741,1796.3908110101,NA,NA,NA
"Cu",9.90219459459459,2887.77549612128,1796.39034687499,NA,NA,NA
"Cu",9.91244324324324,2887.7751441309,1796.38988480254,NA,NA,NA
"Cu",9.92269189189189,2887.7747937472,1796.38942478144,NA,NA,NA
"Cu",9.93294054054054,2887.77444496121,1796.3889668005,NA,NA,NA
"Cu",9.94318918918919,2887.77409776404,1796.38851084857,NA,NA,NA
"Cu",9.95343783783784,2887.77375214684,1796.38805691459,NA,NA,NA
"Cu",9.96368648648649,2887.77340810072,1796.38760498756,NA,NA,NA
"Cu",9.97393513513513,2887.77306561695,1796.38715505655,NA,NA,NA
"Cu",9.98418378378378,2887.77272468692,1796.38670711072,NA,NA,NA
"Cu",9.99443243243243,2887.77238530197,1796.38626113928,NA,NA,NA
"Cu",10.0046810810811,2887.77204745351,1796.38581713151,NA,NA,NA
"Cu",10.0149297297297,2887.77171113296,1796.38537507678,NA,NA,NA
"Cu",10.0251783783784,2887.77137633197,1796.3849349645,NA,NA,NA
"Cu",10.035427027027,2887.7710430421,1796.38449678416,NA,NA,NA
"Cu",10.0456756756757,2887.77071125493,1796.38406052534,NA,NA,NA
"Cu",10.0559243243243,2887.77038096217,1796.38362617764,NA,NA,NA
"Cu",10.066172972973,2887.77005215565,1796.38319373077,NA,NA,NA
"Cu",10.0764216216216,2887.76972482714,1796.38276317448,NA,NA,NA
"Cu",10.0866702702703,2887.76939896851,1796.38233449861,NA,NA,NA
"Cu",10.0969189189189,2887.76907457159,1796.38190769302,NA,NA,NA
"Cu",10.1071675675676,2887.76875162856,1796.38148274769,NA,NA,NA
"Cu",10.1174162162162,2887.76843013116,1796.38105965263,NA,NA,NA
"Cu",10.1276648648649,2887.76811007174,1796.38063839792,NA,NA,NA
"Cu",10.1379135135135,2887.76779144228,1796.3802189737,NA,NA,NA
"Cu",10.1481621621622,2887.76747423488,1796.37980137019,NA,NA,NA
"Cu",10.1584108108108,2887.76715844188,1796.37938557764,NA,NA,NA
"Cu",10.1686594594595,2887.76684405559,1796.3789715864,NA,NA,NA
"Cu",10.1789081081081,2887.76653106824,1796.37855938686,NA,NA,NA
"Cu",10.1891567567568,2887.76621947224,1796.37814896946,NA,NA,NA
"Cu",10.1994054054054,2887.76590925999,1796.37774032473,NA,NA,NA
"Cu",10.2096540540541,2887.76560042407,1796.37733344323,NA,NA,NA
"Cu",10.2199027027027,2887.76529295686,1796.3769283156,NA,NA,NA
"Cu",10.2301513513514,2887.76498685106,1796.37652493254,NA,NA,NA
"Cu",10.2404,2887.76468209916,1796.37612328478,NA,NA,NA
"Cu",10.2404,NA,4402.40157550199,NA,NA,NA
"Cu",10.2301513513514,NA,4402.40170138072,NA,NA,NA
"Cu",10.2199027027027,NA,4402.40182784918,NA,NA,NA
"Cu",10.2096540540541,NA,4402.4019549105,NA,NA,NA
"Cu",10.1994054054054,NA,4402.40208256818,NA,NA,NA
"Cu",10.1891567567568,NA,4402.40221082564,NA,NA,NA
"Cu",10.1789081081081,NA,4402.40233968627,NA,NA,NA
"Cu",10.1686594594595,NA,4402.40246915342,NA,NA,NA
"Cu",10.1584108108108,NA,4402.40259923084,NA,NA,NA
"Cu",10.1481621621622,NA,4402.40272992177,NA,NA,NA
"Cu",10.1379135135135,NA,4402.4028612299,NA,NA,NA
"Cu",10.1276648648649,NA,4402.40299315856,NA,NA,NA
"Cu",10.1174162162162,NA,4402.40312571152,NA,NA,NA
"Cu",10.1071675675676,NA,4402.4032588922,NA,NA,NA
"Cu",10.0969189189189,NA,4402.4033927043,NA,NA,NA
"Cu",10.0866702702703,NA,4402.40352715158,NA,NA,NA
"Cu",10.0764216216216,NA,4402.40366223749,NA,NA,NA
"Cu",10.066172972973,NA,4402.40379796597,NA,NA,NA
"Cu",10.0559243243243,NA,4402.40393434046,NA,NA,NA
"Cu",10.0456756756757,NA,4402.40407136483,NA,NA,NA
"Cu",10.035427027027,NA,4402.40420904287,NA,NA,NA
"Cu",10.0251783783784,NA,4402.40434737828,NA,NA,NA
"Cu",10.0149297297297,NA,4402.40448637502,NA,NA,NA
"Cu",10.0046810810811,NA,4402.4046260368,NA,NA,NA
"Cu",9.99443243243243,NA,4402.40476636759,NA,NA,NA
"Cu",9.98418378378378,NA,4402.4049073711,NA,NA,NA
"Cu",9.97393513513513,NA,4402.40504905147,NA,NA,NA
"Cu",9.96368648648649,NA,4402.40519141269,NA,NA,NA
"Cu",9.95343783783784,NA,4402.40533445846,NA,NA,NA
"Cu",9.94318918918919,NA,4402.40547819286,NA,NA,NA
"Cu",9.93294054054054,NA,4402.40562262021,NA,NA,NA
"Cu",9.92269189189189,NA,4402.40576774407,NA,NA,NA
"Cu",9.91244324324324,NA,4402.40591356902,NA,NA,NA
"Cu",9.90219459459459,NA,4402.40606009898,NA,NA,NA
"Cu",9.89194594594595,NA,4402.40620733809,NA,NA,NA
"Cu",9.8816972972973,NA,4402.40635529037,NA,NA,NA
"Cu",9.87144864864865,NA,4402.40650396023,NA,NA,NA
"Cu",9.8612,NA,4402.40665335177,NA,NA,NA
"Cu",9.85095135135135,NA,4402.40680346941,NA,NA,NA
"Cu",9.8407027027027,NA,4402.40695431734,NA,NA,NA
"Cu",9.83045405405405,NA,4402.40710589991,NA,NA,NA
"Cu",9.8202054054054,NA,4402.40725822137,NA,NA,NA
"Cu",9.80995675675676,NA,4402.4074112862,NA,NA,NA
"Cu",9.79970810810811,NA,4402.40756509872,NA,NA,NA
"Cu",9.78945945945946,NA,4402.4077196635,NA,NA,NA
"Cu",9.77921081081081,NA,4402.40787498497,NA,NA,NA
"Cu",9.76896216216216,NA,4402.40803106751,NA,NA,NA
"Cu",9.75871351351351,NA,4402.40818791591,NA,NA,NA
"Cu",9.74846486486486,NA,4402.40834553439,NA,NA,NA
"Cu",9.73821621621622,NA,4402.40850392792,NA,NA,NA
"Cu",9.72796756756757,NA,4402.40866310079,NA,NA,NA
"Cu",9.71771891891892,NA,4402.40882305799,NA,NA,NA
"Cu",9.70747027027027,NA,4402.4089838039,NA,NA,NA
"Cu",9.69722162162162,NA,4402.40914534344,NA,NA,NA
"Cu",9.68697297297297,NA,4402.40930768151,NA,NA,NA
"Cu",9.67672432432432,NA,4402.40947082241,NA,NA,NA
"Cu",9.66647567567568,NA,4402.40963477159,NA,NA,NA
"Cu",9.65622702702703,NA,4402.40979953352,NA,NA,NA
"Cu",9.64597837837838,NA,4402.40996511313,NA,NA,NA
"Cu",9.63572972972973,NA,4402.41013151542,NA,NA,NA
"Cu",9.62548108108108,NA,4402.4102987455,NA,NA,NA
"Cu",9.61523243243243,NA,4402.41046680804,NA,NA,NA
"Cu",9.60498378378378,NA,4402.41063570839,NA,NA,NA
"Cu",9.59473513513514,NA,4402.41080545151,NA,NA,NA
"Cu",9.58448648648649,NA,4402.41097604249,NA,NA,NA
"Cu",9.57423783783784,NA,4402.41114748645,NA,NA,NA
"Cu",9.56398918918919,NA,4402.41131978877,NA,NA,NA
"Cu",9.55374054054054,NA,4402.41149295449,NA,NA,NA
"Cu",9.54349189189189,NA,4402.41166698898,NA,NA,NA
"Cu",9.53324324324324,NA,4402.4118418973,NA,NA,NA
"Cu",9.52299459459459,NA,4402.41201768499,NA,NA,NA
"Cu",9.51274594594595,NA,4402.41219435747,NA,NA,NA
"Cu",9.5024972972973,NA,4402.41237192011,NA,NA,NA
"Cu",9.49224864864865,NA,4402.41255037824,NA,NA,NA
"Cu",9.482,NA,4402.4127297376,NA,NA,NA
"Cu",9.47175135135135,NA,4402.41291000334,NA,NA,NA
"Cu",9.4615027027027,NA,4402.4130911813,NA,NA,NA
"Cu",9.45125405405405,NA,4402.41327327716,NA,NA,NA
"Cu",9.44100540540541,NA,4402.41345629651,NA,NA,NA
"Cu",9.43075675675676,NA,4402.41364024485,NA,NA,NA
"Cu",9.42050810810811,NA,4402.41382512812,NA,NA,NA
"Cu",9.41025945945946,NA,4402.41401095201,NA,NA,NA
"Cu",9.40001081081081,NA,4402.41419772239,NA,NA,NA
"Cu",9.38976216216216,NA,4402.41438544512,NA,NA,NA
"Cu",9.37951351351351,NA,4402.41457412607,NA,NA,NA
"Cu",9.36926486486487,NA,4402.4147637711,NA,NA,NA
"Cu",9.35901621621622,NA,4402.41495438647,NA,NA,NA
"Cu",9.34876756756757,NA,4402.41514597785,NA,NA,NA
"Cu",9.33851891891892,NA,4402.41533855158,NA,NA,NA
"Cu",9.32827027027027,NA,4402.4155321138,NA,NA,NA
"Cu",9.31802162162162,NA,4402.41572667059,NA,NA,NA
"Cu",9.30777297297297,NA,4402.41592222799,NA,NA,NA
"Cu",9.29752432432432,NA,4402.41611879262,NA,NA,NA
"Cu",9.28727567567567,NA,4402.41631637045,NA,NA,NA
"Cu",9.27702702702703,NA,4402.416514968,NA,NA,NA
"Cu",9.26677837837838,NA,4402.41671459172,NA,NA,NA
"Cu",9.25652972972973,NA,4402.41691524793,NA,NA,NA
"Cu",9.24628108108108,NA,4402.41711694325,NA,NA,NA
"Cu",9.23603243243243,NA,4402.41731968422,NA,NA,NA
"Cu",9.22578378378378,NA,4402.41752347719,NA,NA,NA
"Cu",9.21553513513513,NA,4402.41772832897,NA,NA,NA
"Cu",9.20528648648649,NA,4402.41793424634,NA,NA,NA
"Cu",9.19503783783784,NA,4402.41814123586,NA,NA,NA
"Cu",9.18478918918919,NA,4402.41834930443,NA,NA,NA
"Cu",9.17454054054054,NA,4402.41855845903,NA,NA,NA
"Cu",9.16429189189189,NA,4402.41876870621,NA,NA,NA
"Cu",9.15404324324324,NA,4402.41898005298,NA,NA,NA
"Cu",9.14379459459459,NA,4402.41919250659,NA,NA,NA
"Cu",9.13354594594595,NA,4402.41940607405,NA,NA,NA
"Cu",9.1232972972973,NA,4402.41962076202,NA,NA,NA
"Cu",9.11304864864865,NA,4402.41983657821,NA,NA,NA
"Cu",9.1028,NA,4402.42005352954,NA,NA,NA
"Cu",9.09255135135135,NA,4402.42027162339,NA,NA,NA
"Cu",9.0823027027027,NA,4402.42049086686,NA,NA,NA
"Cu",9.07205405405405,NA,4402.42071126751,NA,NA,NA
"Cu",9.0618054054054,NA,4402.42093283291,NA,NA,NA
"Cu",9.05155675675676,NA,4402.42115557015,NA,NA,NA
"Cu",9.04130810810811,NA,4402.42137948699,NA,NA,NA
"Cu",9.03105945945946,NA,4402.42160459091,NA,NA,NA
"Cu",9.02081081081081,NA,4402.42183088984,NA,NA,NA
"Cu",9.01056216216216,NA,4402.42205839125,NA,NA,NA
"Cu",9.00031351351351,NA,4402.42228710292,NA,NA,NA
"Cu",8.99006486486486,NA,4402.42251703277,NA,NA,NA
"Cu",8.97981621621622,NA,4402.42274818874,NA,NA,NA
"Cu",8.96956756756757,NA,4402.42298057853,NA,NA,NA
"Cu",8.95931891891892,NA,4402.42321421032,NA,NA,NA
"Cu",8.94907027027027,NA,4402.42344909219,NA,NA,NA
"Cu",8.93882162162162,NA,4402.42368523233,NA,NA,NA
"Cu",8.92857297297297,NA,4402.42392263871,NA,NA,NA
"Cu",8.91832432432432,NA,4402.42416131992,NA,NA,NA
"Cu",8.90807567567568,NA,4402.42440128391,NA,NA,NA
"Cu",8.89782702702703,NA,4402.42464253921,NA,NA,NA
"Cu",8.88757837837838,NA,4402.42488509449,NA,NA,NA
"Cu",8.87732972972973,NA,4402.42512895799,NA,NA,NA
"Cu",8.86708108108108,NA,4402.42537413849,NA,NA,NA
"Cu",8.85683243243243,NA,4402.42562064444,NA,NA,NA
"Cu",8.84658378378378,NA,4402.42586848451,NA,NA,NA
"Cu",8.83633513513514,NA,4402.42611766769,NA,NA,NA
"Cu",8.82608648648649,NA,4402.42636820287,NA,NA,NA
"Cu",8.81583783783784,NA,4402.42662009875,NA,NA,NA
"Cu",8.80558918918919,NA,4402.42687336441,NA,NA,NA
"Cu",8.79534054054054,NA,4402.42712800884,NA,NA,NA
"Cu",8.78509189189189,NA,4402.42738404137,NA,NA,NA
"Cu",8.77484324324324,NA,4402.427641471,NA,NA,NA
"Cu",8.76459459459459,NA,4402.4279003071,NA,NA,NA
"Cu",8.75434594594595,NA,4402.42816055911,NA,NA,NA
"Cu",8.7440972972973,NA,4402.42842223603,NA,NA,NA
"Cu",8.73384864864865,NA,4402.42868534777,NA,NA,NA
"Cu",8.7236,NA,4402.42894990378,NA,NA,NA
"Cu",8.71335135135135,NA,4402.42921591362,NA,NA,NA
"Cu",8.7031027027027,NA,4402.42948338731,NA,NA,NA
"Cu",8.69285405405405,NA,4402.42975233412,NA,NA,NA
"Cu",8.68260540540541,NA,4402.43002276434,NA,NA,NA
"Cu",8.67235675675676,NA,4402.43029468772,NA,NA,NA
"Cu",8.66210810810811,NA,4402.43056811437,NA,NA,NA
"Cu",8.65185945945946,NA,4402.43084305422,NA,NA,NA
"Cu",8.64161081081081,NA,4402.43111951784,NA,NA,NA
"Cu",8.63136216216216,NA,4402.43139751508,NA,NA,NA
"Cu",8.62111351351351,NA,4402.43167705653,NA,NA,NA
"Cu",8.61086486486487,NA,4402.43195815239,NA,NA,NA
"Cu",8.60061621621622,NA,4402.43224081353,NA,NA,NA
"Cu",8.59036756756757,NA,4402.43252505025,NA,NA,NA
"Cu",8.58011891891892,NA,4402.43281087333,NA,NA,NA
"Cu",8.56987027027027,NA,4402.43309829354,NA,NA,NA
"Cu",8.55962162162162,NA,4402.43338732167,NA,NA,NA
"Cu",8.54937297297297,NA,4402.43367796885,NA,NA,NA
"Cu",8.53912432432432,NA,4402.43397024579,NA,NA,NA
"Cu",8.52887567567568,NA,4402.43426416399,NA,NA,NA
"Cu",8.51862702702703,NA,4402.43455973434,NA,NA,NA
"Cu",8.50837837837838,NA,4402.43485696817,NA,NA,NA
"Cu",8.49812972972973,NA,4402.43515587702,NA,NA,NA
"Cu",8.48788108108108,NA,4402.43545647213,NA,NA,NA
"Cu",8.47763243243243,NA,4402.4357587655,NA,NA,NA
"Cu",8.46738378378378,NA,4402.43606276829,NA,NA,NA
"Cu",8.45713513513513,NA,4402.43636849259,NA,NA,NA
"Cu",8.44688648648649,NA,4402.43667595003,NA,NA,NA
"Cu",8.43663783783784,NA,4402.43698515279,NA,NA,NA
"Cu",8.42638918918919,NA,4402.4372961127,NA,NA,NA
"Cu",8.41614054054054,NA,4402.43760884202,NA,NA,NA
"Cu",8.40589189189189,NA,4402.43792335297,NA,NA,NA
"Cu",8.39564324324324,NA,4402.438239658,NA,NA,NA
"Cu",8.38539459459459,NA,4402.43855776922,NA,NA,NA
"Cu",8.37514594594595,NA,4402.43887769956,NA,NA,NA
"Cu",8.3648972972973,NA,4402.4391994615,NA,NA,NA
"Cu",8.35464864864865,NA,4402.4395230678,NA,NA,NA
"Cu",8.3444,NA,4402.4398485313,NA,NA,NA
"Cu",8.33415135135135,NA,4402.44017586488,NA,NA,NA
"Cu",8.3239027027027,NA,4402.44050508183,NA,NA,NA
"Cu",8.31365405405405,NA,4402.44083619519,NA,NA,NA
"Cu",8.3034054054054,NA,4402.4411692182,NA,NA,NA
"Cu",8.29315675675676,NA,4402.44150416429,NA,NA,NA
"Cu",8.28290810810811,NA,4402.44184104694,NA,NA,NA
"Cu",8.27265945945946,NA,4402.44217987987,NA,NA,NA
"Cu",8.26241081081081,NA,4402.44252067685,NA,NA,NA
"Cu",8.25216216216216,NA,4402.44286345151,NA,NA,NA
"Cu",8.24191351351351,NA,4402.44320821793,NA,NA,NA
"Cu",8.23166486486486,NA,4402.44355498998,NA,NA,NA
"Cu",8.22141621621622,NA,4402.4439037822,NA,NA,NA
"Cu",8.21116756756757,NA,4402.44425460861,NA,NA,NA
"Cu",8.20091891891892,NA,4402.44460748391,NA,NA,NA
"Cu",8.19067027027027,NA,4402.44496242237,NA,NA,NA
"Cu",8.18042162162162,NA,4402.44531943884,NA,NA,NA
"Cu",8.17017297297297,NA,4402.44567854812,NA,NA,NA
"Cu",8.15992432432432,NA,4402.44603976498,NA,NA,NA
"Cu",8.14967567567568,NA,4402.44640310452,NA,NA,NA
"Cu",8.13942702702703,NA,4402.44676858212,NA,NA,NA
"Cu",8.12917837837838,NA,4402.44713621273,NA,NA,NA
"Cu",8.11892972972973,NA,4402.44750601201,NA,NA,NA
"Cu",8.10868108108108,NA,4402.44787799529,NA,NA,NA
"Cu",8.09843243243243,NA,4402.44825217859,NA,NA,NA
"Cu",8.08818378378378,NA,4402.44862857751,NA,NA,NA
"Cu",8.07793513513514,NA,4402.44900720803,NA,NA,NA
"Cu",8.06768648648649,NA,4402.44938808618,NA,NA,NA
"Cu",8.05743783783784,NA,4402.44977122839,NA,NA,NA
"Cu",8.04718918918919,NA,4402.45015665075,NA,NA,NA
"Cu",8.03694054054054,NA,4402.45054436995,NA,NA,NA
"Cu",8.02669189189189,NA,4402.4509344027,NA,NA,NA
"Cu",8.01644324324324,NA,4402.45132676555,NA,NA,NA
"Cu",8.00619459459459,NA,4402.45172147559,NA,NA,NA
"Cu",7.99594594594595,NA,4402.45211854989,NA,NA,NA
"Cu",7.9856972972973,NA,4402.45251800557,NA,NA,NA
"Cu",7.97544864864865,NA,4402.45291986018,NA,NA,NA
"Cu",7.9652,NA,4402.45332413109,NA,NA,NA
"Cu",7.95495135135135,NA,4402.45373083589,NA,NA,NA
"Cu",7.9447027027027,NA,4402.4541399925,NA,NA,NA
"Cu",7.93445405405405,NA,4402.45455161913,NA,NA,NA
"Cu",7.9242054054054,NA,4402.4549657334,NA,NA,NA
"Cu",7.91395675675676,NA,4402.45538235404,NA,NA,NA
"Cu",7.90370810810811,NA,4402.4558014993,NA,NA,NA
"Cu",7.89345945945946,NA,4402.45622318787,NA,NA,NA
"Cu",7.88321081081081,NA,4402.45664743846,NA,NA,NA
"Cu",7.87296216216216,NA,4402.45707427002,NA,NA,NA
"Cu",7.86271351351351,NA,4402.45750370156,NA,NA,NA
"Cu",7.85246486486486,NA,4402.45793575241,NA,NA,NA
"Cu",7.84221621621622,NA,4402.45837044204,NA,NA,NA
"Cu",7.83196756756757,NA,4402.45880778997,NA,NA,NA
"Cu",7.82171891891892,NA,4402.45924781605,NA,NA,NA
"Cu",7.81147027027027,NA,4402.45969054009,NA,NA,NA
"Cu",7.80122162162162,NA,4402.46013598239,NA,NA,NA
"Cu",7.79097297297297,NA,4402.46058416316,NA,NA,NA
"Cu",7.78072432432432,NA,4402.46103510279,NA,NA,NA
"Cu",7.77047567567567,NA,4402.46148882195,NA,NA,NA
"Cu",7.76022702702703,NA,4402.46194534178,NA,NA,NA
"Cu",7.74997837837838,NA,4402.46240468287,NA,NA,NA
"Cu",7.73972972972973,NA,4402.46286686666,NA,NA,NA
"Cu",7.72948108108108,NA,4402.46333191445,NA,NA,NA
"Cu",7.71923243243243,NA,4402.4637998478,NA,NA,NA
"Cu",7.70898378378378,NA,4402.46427068858,NA,NA,NA
"Cu",7.69873513513513,NA,4402.46474445871,NA,NA,NA
"Cu",7.68848648648649,NA,4402.46522118045,NA,NA,NA
"Cu",7.67823783783784,NA,4402.46570087608,NA,NA,NA
"Cu",7.66798918918919,NA,4402.46618356816,NA,NA,NA
"Cu",7.65774054054054,NA,4402.46666927935,NA,NA,NA
"Cu",7.64749189189189,NA,4402.46715803286,NA,NA,NA
"Cu",7.63724324324324,NA,4402.46764985144,NA,NA,NA
"Cu",7.62699459459459,NA,4402.46814475897,NA,NA,NA
"Cu",7.61674594594595,NA,4402.46864277885,NA,NA,NA
"Cu",7.6064972972973,NA,4402.46914393477,NA,NA,NA
"Cu",7.59624864864865,NA,4402.46964825072,NA,NA,NA
"Cu",7.586,NA,4402.4701557513,NA,NA,NA
"Cu",7.57575135135135,NA,4402.47066646059,NA,NA,NA
"Cu",7.5655027027027,NA,4402.47118040333,NA,NA,NA
"Cu",7.55525405405405,NA,4402.47169760433,NA,NA,NA
"Cu",7.5450054054054,NA,4402.47221808905,NA,NA,NA
"Cu",7.53475675675676,NA,4402.4727418827,NA,NA,NA
"Cu",7.52450810810811,NA,4402.4732690105,NA,NA,NA
"Cu",7.51425945945946,NA,4402.47379949883,NA,NA,NA
"Cu",7.50401081081081,NA,4402.4743333733,NA,NA,NA
"Cu",7.49376216216216,NA,4402.47487066057,NA,NA,NA
"Cu",7.48351351351351,NA,4402.47541138683,NA,NA,NA
"Cu",7.47326486486486,NA,4402.47595557903,NA,NA,NA
"Cu",7.46301621621622,NA,4402.47650326398,NA,NA,NA
"Cu",7.45276756756757,NA,4402.47705446941,NA,NA,NA
"Cu",7.44251891891892,NA,4402.47760922223,NA,NA,NA
"Cu",7.43227027027027,NA,4402.47816755072,NA,NA,NA
"Cu",7.42202162162162,NA,4402.47872948255,NA,NA,NA
"Cu",7.41177297297297,NA,4402.47929504619,NA,NA,NA
"Cu",7.40152432432432,NA,4402.47986427025,NA,NA,NA
"Cu",7.39127567567567,NA,4402.48043718339,NA,NA,NA
"Cu",7.38102702702703,NA,4402.48101381477,NA,NA,NA
"Cu",7.37077837837838,NA,4402.48159419373,NA,NA,NA
"Cu",7.36052972972973,NA,4402.4821783498,NA,NA,NA
"Cu",7.35028108108108,NA,4402.48276631289,NA,NA,NA
"Cu",7.34003243243243,NA,4402.48335811336,NA,NA,NA
"Cu",7.32978378378378,NA,4402.48395378133,NA,NA,NA
"Cu",7.31953513513513,NA,4402.48455334799,NA,NA,NA
"Cu",7.30928648648649,NA,4402.48515684402,NA,NA,NA
"Cu",7.29903783783784,NA,4402.48576430074,NA,NA,NA
"Cu",7.28878918918919,NA,4402.48637575002,NA,NA,NA
"Cu",7.27854054054054,NA,4402.48699122357,NA,NA,NA
"Cu",7.26829189189189,NA,4402.48761075363,NA,NA,NA
"Cu",7.25804324324324,NA,4402.48823437257,NA,NA,NA
"Cu",7.24779459459459,NA,4402.48886211367,NA,NA,NA
"Cu",7.23754594594595,NA,4402.48949400958,NA,NA,NA
"Cu",7.2272972972973,NA,4402.49013009396,NA,NA,NA
"Cu",7.21704864864865,NA,4402.49077040058,NA,NA,NA
"Cu",7.2068,NA,4402.49141496349,NA,NA,NA
"Cu",7.19655135135135,NA,4402.49206381711,NA,NA,NA
"Cu",7.1863027027027,NA,4402.49271699624,NA,NA,NA
"Cu",7.17605405405405,NA,4402.49337453587,NA,NA,NA
"Cu",7.16580540540541,NA,4402.49403647129,NA,NA,NA
"Cu",7.15555675675676,NA,4402.49470283849,NA,NA,NA
"Cu",7.14530810810811,NA,4402.49537367334,NA,NA,NA
"Cu",7.13505945945946,NA,4402.4960490125,NA,NA,NA
"Cu",7.12481081081081,NA,4402.49672889266,NA,NA,NA
"Cu",7.11456216216216,NA,4402.49741335079,NA,NA,NA
"Cu",7.10431351351351,NA,4402.49810242442,NA,NA,NA
"Cu",7.09406486486486,NA,4402.49879615165,NA,NA,NA
"Cu",7.08381621621622,NA,4402.49949457038,NA,NA,NA
"Cu",7.07356756756757,NA,4402.50019771946,NA,NA,NA
"Cu",7.06331891891892,NA,4402.50090563773,NA,NA,NA
"Cu",7.05307027027027,NA,4402.50161836453,NA,NA,NA
"Cu",7.04282162162162,NA,4402.50233593971,NA,NA,NA
"Cu",7.03257297297297,NA,4402.50305840328,NA,NA,NA
"Cu",7.02232432432432,NA,4402.50378579551,NA,NA,NA
"Cu",7.01207567567567,NA,4402.50451815775,NA,NA,NA
"Cu",7.00182702702703,NA,4402.50525553103,NA,NA,NA
"Cu",6.99157837837838,NA,4402.50599795704,NA,NA,NA
"Cu",6.98132972972973,NA,4402.50674547799,NA,NA,NA
"Cu",6.97108108108108,NA,4402.5074981364,NA,NA,NA
"Cu",6.96083243243243,NA,4402.50825597518,NA,NA,NA
"Cu",6.95058378378378,NA,4402.50901903751,NA,NA,NA
"Cu",6.94033513513513,NA,4402.5097873675,NA,NA,NA
"Cu",6.93008648648649,NA,4402.51056100926,NA,NA,NA
"Cu",6.91983783783784,NA,4402.51134000748,NA,NA,NA
"Cu",6.90958918918919,NA,4402.51212440714,NA,NA,NA
"Cu",6.89934054054054,NA,4402.51291425393,NA,NA,NA
"Cu",6.88909189189189,NA,4402.51370959378,NA,NA,NA
"Cu",6.87884324324324,NA,4402.51451047306,NA,NA,NA
"Cu",6.86859459459459,NA,4402.51531693907,NA,NA,NA
"Cu",6.85834594594595,NA,4402.51612903869,NA,NA,NA
"Cu",6.8480972972973,NA,4402.51694682006,NA,NA,NA
"Cu",6.83784864864865,NA,4402.51777033172,NA,NA,NA
"Cu",6.8276,NA,4402.51859962205,NA,NA,NA
"Cu",6.81735135135135,NA,4402.51943474087,NA,NA,NA
"Cu",6.8071027027027,NA,4402.52027573759,NA,NA,NA
