"model","value"
"X30",-0.212230997683578
"X30",-0.512483925469887
"X30",-1.0146081336632
"X30",-0.560349071367782
"X30",-1.04727300992258
"X30",-0.381826122978059
"X30",-0.505753577565791
"X30",-0.661023822102519
"X30",-0.941143408088982
"X30",-0.577956466687996
"X30",-0.360257997303506
"X30",-0.61610837170605
"X30",-0.728319406114797
"X30",-0.767958107945852
"X30",-0.892557693310614
"X30",-0.621646858364127
"X30",-0.167265671581009
"X30",-0.249907376425015
"X30",-0.750160500935273
"X30",-0.343762246459563
"X30",-0.46274513967444
"X30",-0.662447469671818
"X30",-0.655611094557593
"X30",-0.887967810878882
"X30",-0.511002617416702
"X30",-0.985334350005815
"X30",-0.665914444551561
"X30",-0.748145681155955
"X30",-0.60004746519896
"X30",-1.00259091110521
"X30",-0.972440424832346
"X30",-0.659705198344908
"X30",-0.306549100421834
"X30",-1.09412866315262
"X30",-0.944065108318034
"X30",-0.69668637170206
"X30",-0.506395563189236
"X30",-0.72773527880235
"X30",-1.41564152449956
"X30",0.0578894294551978
"X30",-0.933676994878196
"X30",-1.08303650619835
"X30",-0.746505744573499
"X30",-0.564120251475333
"X30",-1.26324276984922
"X30",-0.580372184457503
"X30",-0.943684924373977
"X30",-0.373629502863063
"X30",-0.776060390455709
"X30",-0.365402201094403
"X30",-0.505230689563468
"X30",-0.495195636359212
"X30",-0.310400400467253
"X30",-1.48222948041307
"X30",-1.06810369131112
"X30",-0.849391389741719
"X30",-0.569864105248755
"X30",-0.4984407607449
"X30",-1.00566831819992
"X30",-0.530953088464033
"X30",-0.440638884186116
"X30",-0.514073102995046
"X30",-1.28435333481234
"X30",-1.48016134518986
"X30",-1.00546116133918
"X30",-1.83258146374831
"X30",-0.806607432414591
"X30",-0.329831181460776
"X30",-0.864687843988254
"X30",-0.521591625569247
"X30",-1.06367077059332
"X30",-0.735540700548558
"X30",-1.1283345478898
"X30",0.245886656797992
"X30",-0.581337937536416
"X30",-0.475817565968092
"X30",-0.357485241665458
"X30",-0.735983817210374
"X30",-0.81667334855192
"X30",-1.04125070032006
"X30",-0.799560106392166
"X30",-1.83258146374831
"X30",-0.664941596421141
"X30",-0.963650908648398
"X30",-0.893083098212427
"X30",-0.480184207605067
"X30",-0.628953264111114
"X30",-0.600897467864084
"X30",-0.537816842309298
"X30",-0.292734166759629
"X30",-0.529253643905712
"X30",-0.708075712836307
"X30",-0.383196594050805
"X30",-0.841117850021367
"X30",-1.36999136424855
"X30",-0.91671550563906
"X30",-0.523736098584126
"X30",-0.928421971294391
"X30",-0.579995283385869
"X30",-0.87316990293917
"X30",-0.850703812694654
"X30",-0.406467182009919
"X30",-0.541294079751451
"X30",-0.0840246869100428
"X30",-0.697931619408902
"X30",-0.778746922720815
"X30",-0.51216106631918
"X30",-0.438147126667489
"X30",-1.2742484959133
"X30",-0.514542018818028
"X30",-0.575341706794811
"X30",-0.570086793014637
"X30",-0.0568599741400203
"X30",-0.691395494640093
"X30",-0.755045422756472
"X30",-0.686509141343443
"X30",-0.911916905474731
"X30",-1.31037436609342
"X30",-0.32716273073024
"X30",-0.757261944295106
"X30",-1.06040409460795
"X30",-0.532588028196541
"X30",-0.731369649062201
"X30",-0.814237013844552
"X30",-1.07550687323681
"X30",-1.19895982741305
"X30",-0.761761025463739
"X30",-0.591249238731399
"X30",-0.324693905290467
"X30",-1.08170761394548
"X30",-0.866437757266258
"X30",-0.755248352610641
"X30",-0.565273513025967
"X30",-1.3757217722163
"X30",-0.686628821126645
"X30",-0.473921077456515
"X30",-0.726697574821839
"X30",-0.659404173324542
"X30",-0.511361046941282
"X30",-0.0954319170794357
"X30",0.194064197295248
"X30",-0.720185271951512
"X30",-0.921604086353117
"X30",-0.769446960710124
"X30",-0.793073171140304
"X30",-0.730640064663028
"X30",-0.922580481734497
"X30",-0.674395206234263
"X30",-1.02624647179371
"X30",-0.154613001054453
"X30",-0.325895662124562
"X30",-0.339992504206377
"X30",-0.607754934718485
"X30",-0.94576023449134
"X30",-1.31387187280458
"X30",-1.11213216746082
"X30",-0.722353766662258
"X30",-0.71582573442722
"X30",-0.58362756846577
"X30",-0.599780117448349
"X30",-0.730215254449357
"X30",-0.90832004312186
"X30",0.00987194894530451
"X30",-0.681229871233434
"X30",-0.529770025694087
"X30",-0.894646311065147
"X30",-0.687575385442069
"X30",-0.262850377480037
"X30",-0.314809165341465
"X30",-0.982007146337667
"X30",0.19874288246058
"X30",-1.05648668860477
"X30",-0.900819407873375
"X30",-1.1371154917849
"X30",-1.0043848762356
"X30",-0.810518755372829
"X30",-0.568277722016485
"X30",-0.201570854614803
"X30",-0.522373027722995
"X30",-0.334936613227161
"X30",-1.15771310304253
"X30",-0.928079115849683
"X30",-0.710679178251174
"X30",-0.950655914218519
"X30",-0.437274427798404
"X30",-0.714780910605474
"X30",-1.24081733584139
"X30",-0.988354722707151
"X30",-0.614781365313544
"X30",-0.57135180517844
"X30",-0.936591201890623
"X30",-0.61041352896826
"X30",-0.720838187618384
"X30",-0.918208655443938
"X30",-0.75021719465704
"X30",-0.512433624190416
"X30",-0.416770570916878
"X30",-1.05085175539169
"X30",-0.825890243612508
"X30",-0.669061146776678
"X30",-0.540574431610989
"X30",-0.783803528182061
"X30",-0.989865835378471
"X30",-0.808649875601531
"X30",-0.599605188627112
"X30",-0.709381187330285
"X30",-0.958108807491759
"X30",-0.498012163888692
"X30",-0.651586349421122
"X30",-0.545248341732554
"X30",-1.03800327798819
"X30",-0.853156483052508
"X30",-0.584586936672831
"X30",-0.478167061052396
"X30",-0.299315514157871
"X30",-1.14646252533622
"X30",-0.580155323231876
"X30",-0.827664878141097
"X30",-0.782538847749376
"X30",-0.600158797156061
"X30",-0.533880331737767
"X30",-1.01924587114872
"X30",0.0612845041019793
"X30",-1.27271146229175
"X30",-0.158092210270315
"X30",-0.808048261064639
"X30",-0.861637319513538
"X30",-0.334082540696844
"X30",-0.388877689747139
"X30",-0.895915260599946
"X30",-1.42646553253378
"X30",-0.661992794245315
"X30",-0.765340999950676
"X30",-1.02230480333775
"X30",-0.851028748987301
"X30",-0.964041114755116
"X30",-0.842552155933221
"X30",-0.404189665608825
"X30",-0.395746726534548
"X30",-0.161562630556227
"X30",-0.420962106050296
"X30",-0.762583322718403
"X30",-0.889449587597059
"X30",-0.476575155309391
"X30",-1.43358193459876
"X30",-0.64057684231949
"X30",-0.552728171493031
"X30",-0.333053979831868
"X30",-0.953567482361993
"X30",-1.1764370068514
"X30",-0.619955279377694
"X30",-0.696753899388591
"X30",-0.826358566812166
"X30",-0.78675667071058
"X30",-0.667331818769002
"X30",-0.903428055168043
"X30",-0.0950756854097331
"X30",-0.421147723767492
"X30",-0.343415022119669
"X30",-0.347388049224392
"X30",-0.943981531756175
"X30",-0.686585049076178
"X30",-0.964871980236891
"X30",-0.415023360755345
"X30",-0.931522523543017
"X30",-0.559336199629327
"X30",-0.5564431626929
"X30",-0.564369945427869
"X30",-0.861099429971569
"X30",-0.488702626331834
"X30",-0.582342555048829
"X30",-0.329925711110658
"X30",-0.842152198836467
"X30",-0.279176491317013
"X30",-1.17429587183673
"X30",-1.06964498737361
"X30",-1.21970734483751
"X30",-0.228716603674816
"X30",-0.674950613615527
"X30",-0.798852689956072
"X30",-0.559177210014635
"X30",-0.827346765656582
"X30",-0.333898097922823
"X30",-1.3117320227626
"X30",-1.12053309130208
"X30",-0.66007534228896
"X30",-0.66320704068597
"X30",-0.898583951877246
"X30",-0.585947239115017
"X30",-0.424235833842589
"X30",-1.17340723645665
"X30",-0.633450945178648
"X30",-0.71347081678078
"X30",-0.40366067765601
"X30",-0.80150555225586
"X30",-1.06869963166161
"X30",-0.50709655985694
"X30",-0.18745894139722
"X30",-0.600102177708287
"X30",-0.521061403757839
"X30",-0.663919716792497
"X30",-0.696670459150278
"X30",-0.50918084770343
"X30",-0.455155715514076
"X30",-0.554511078374885
"X30",-1.43149468013331
"X30",-0.332458948524585
"X30",-0.651842814147518
"X30",-0.652494212984266
"X30",-0.991251888482635
"X30",0.0905669949376605
"X30",-0.154713084449741
"X30",-0.739062811293436
"X30",-0.617478196603422
"X30",-1.47485128858257
"X30",-0.966272505723924
"X30",-0.580767468754007
"X30",-1.10122012811855
"X30",-0.816699256710801
"X30",-0.817357057912622
"X30",-0.585951592007757
"X30",-0.729334563986042
"X30",-0.55828266643846
"X30",-0.366095823346517
"X30",-0.359460928840321
"X30",-0.987902219535787
"X30",-0.729265350432824
"X30",-0.303669096396344
"X30",-0.648611829480142
"X30",-0.609557363440042
"X30",-1.1440527966504
"X30",-0.445799613070943
"X30",-0.775938459067418
"X30",-0.417291791324462
"X30",-0.696067147820888
"X30",-0.610537659962871
"X30",-0.502850070696259
"X30",-1.13882854880161
"X30",-0.31070353180593
"X30",-0.572602883647166
"X30",-0.728469538507458
"X30",-0.847638875902503
"X30",-0.58404024458654
"X30",-0.918947765859418
"X30",-0.6746202350532
"X30",-0.56245946589591
"X30",-0.703911520311271
"X30",-0.32873777225293
"X30",-1.14195975134303
"X30",-0.407402608713801
"X30",-0.924353320373866
"X30",-0.490587781903389
"X30",0.0416758483507396
"X30",-0.8713412046687
"X30",-1.33625685401136
"X30",-0.85301721657522
"X30",-0.66688594611154
"X30",-0.667340536049125
"X30",-0.514363500886712
"X30",-0.517524342033121
"X30",-0.759622368330079
"X30",-0.469476714273415
"X30",-0.774635526814412
"X30",-0.61331295953576
"X30",-0.114530804258599
"X30",-1.1108012096643
"X30",-0.478773116837466
"X30",-1.25778687064671
"X30",0.355766293417573
"X30",-0.409617240321761
"X30",-0.564943193661627
"X30",-1.45348191701985
"X30",-0.767901413792102
"X30",-0.980504995861619
"X30",-1.31675904240494
"X30",-0.252208228864201
"X30",-0.863735876009347
"X30",-0.619488776837454
"X30",-0.51138010145219
"X30",-1.43878547242217
"X30",-0.556125836430884
"X30",-0.593437816757024
"X30",-0.232639846347706
"X30",-0.38737986958958
"X30",-0.27244923167053
"X30",-1.04639515713226
"X30",-1.77627171006193
"X30",-0.689616808179617
"X30",-0.717808711390393
"X30",-0.600431949444718
"X30",-0.442060366141388
"X30",-0.862067861349209
"X30",-0.849230975621904
"X30",-0.952795692491597
"X30",-0.982213756217707
"X30",-0.663786924145916
"X30",-0.58757084335584
"X30",-0.825906469780513
"X30",-0.529886816025317
"X30",-0.629293491723295
"X30",-0.605869925496319
"X30",-0.838406895409255
"X30",-0.254483366675106
"X30",-0.62116179335671
"X30",-0.501998917760162
"X30",-1.07518083483382
"X30",-0.403659487150225
"X30",-0.453272310070144
"X30",-0.210318392802377
"X30",-0.409038182977058
"X30",-0.566995997303859
"X30",0.365981144352721
"X30",-1.00398527950172
"X30",-0.730484260814246
"X30",-0.652492774048529
"X30",-0.700831060620215
"X30",-0.801009537027706
"X30",-1.06307980342817
"X30",-0.597526692545039
"X30",-0.468550562777237
"X30",-0.541424613762741
"X30",-0.621615515798145
"X30",-0.459519204714904
"X30",-0.520134980371565
"X30",-0.127964746175604
"X30",-0.399936088269686
"X30",-0.400038701380115
"X30",-1.1674471667226
"X30",-0.607121021084426
"X30",-0.379994821984426
"X30",0.134927324151993
"X30",-0.354322658212921
"X30",-0.671126796006202
"X30",-0.408130597162332
"X30",-0.598977816845379
"X30",-0.957688050436184
"X30",-0.702824531762931
"X30",-0.526178532135445
"X30",-0.46187816967129
"X30",-1.01718792512
"X30",-0.557549425633616
"X30",-0.960466232433634
"X30",-0.581650660639785
"X30",-0.448034152228009
"X30",-1.1030104972257
"X30",-0.784057536745688
"X30",-0.517075825996352
"X30",-0.767293689835043
"X30",-0.763352586998937
"X30",-0.558368882005211
"X30",-0.545947657306836
"X30",-1.52542823840397
"X30",-0.543287720575972
"X30",-0.725747718175369
"X30",-0.727095685330112
"X30",-0.619162911084737
"X30",-0.403772194246788
"X30",-1.06631541037388
"X30",-1.47525216370929
"X30",-1.14903788055577
"X30",-1.16056848516343
"X30",-0.648530158083064
"X30",-0.658387545399893
"X30",-0.419514762722915
"X30",-1.02443313540763
"X30",-0.487698150051963
"X30",-0.457573310341537
"X30",-0.53831525548934
"X30",-0.787252794922204
"X30",-0.870179205871002
"X30",-1.83258146374831
"X30",-0.600071653791642
"X30",-0.549407655709062
"X30",-0.556068959670845
"X30",-1.00406087620539
"X30",-0.689482052317436
"X30",-0.788660059280828
"X30",-0.777137845506567
"X30",-0.480822233130272
"X30",-0.470401130246034
"X30",-0.843698348604939
"X30",-0.886712704371555
"X30",-1.07856049871125
"X30",-0.421010476543771
"X30",-0.535713086983822
"X30",-0.264242811617824
"X30",-0.415473775103228
"X30",-1.09030208528688
"X30",-0.737819471225589
"X30",-0.725322746738433
"X30",-0.494326147262795
"X30",-0.291135123670006
"X30",-0.69989965898483
"X30",-1.20532024419524
"X30",-0.360024617684159
"X30",-0.351006538179341
"X30",-0.641014705263621
"X30",-0.792751471833107
"X30",-0.78893290052512
"X30",-0.893820160274449
"X30",-0.241343549450074
"X30",-1.34684792130578
"X30",-0.915810325823801
"X30",-0.876850581623564
"X30",-0.762763182904076
"X30",-0.442401120254302
"X30",-0.768153031839403
"X30",-1.18301244274788
"X30",-0.736562002370714
"X30",-0.748967086067711
"X30",-0.694078764884029
"X30",-0.356983147180331
"X30",-0.822457748237309
"X30",-0.475892015166766
"X30",-0.602401994248331
"X30",-0.729976830020192
"X30",-0.763541672633464
"X30",-1.09759636891045
"X30",-1.51706134578646
"X30",-0.204408873895296
"X30",-0.633137318249219
"X30",-0.760200745561352
"X30",-1.17687604864997
"X30",-0.664973281878453
"X30",-0.827168936260566
"X30",-1.83258146374831
"X30",-0.521296825215446
"X30",-0.592128427490325
"X30",-0.927228746427561
"X30",-0.708960901133385
"X30",-0.778181421243623
"X30",-1.83258146374831
"X30",-0.927403020572836
"X30",-0.481518494297778
"X30",-0.584032930088623
"X30",-0.300313502828348
"X30",-0.185456538191462
"X30",-0.857256614666723
"X30",-0.403743046700106
"X30",-0.531004188833963
"X30",-1.18028037918226
"X30",-0.871736520096991
"X30",-0.870018774126817
"X30",-0.373776867753523
"X30",-0.740981431338852
"X30",-0.435779484379808
"X30",-0.375925513251572
"X30",-1.10131912318993
"X30",-0.38608959150288
"X30",-0.677387136360073
"X30",-1.11268962382585
"X30",-1.09396087183843
"X30",-0.609134444999281
"X30",-0.781838818795643
"X30",-0.586342116734172
"X30",-0.328214958580357
"X30",-0.803866124808658
"X30",-0.629671516951073
"X30",-0.394166822652128
"X30",-0.508144783976744
"X30",-0.784656702355754
"X30",-1.0835747123974
"X30",-0.78545362751071
"X30",-0.774122708266801
"X30",-0.369533860037097
"X30",-0.483176865792593
"X30",-0.52094573163716
"X30",-0.427146398120311
"X30",-0.987351709154565
"X30",-0.352566650849308
"X30",-0.738569627204389
"X30",-0.745964747477985
"X30",-1.83258146374831
"X30",-1.04753631920085
"X30",-0.969959531762106
"X30",-0.816361830346486
"X30",-0.844267939849621
"X30",-1.53075005061242
"X30",-0.49971433111044
"X30",-0.367759025979363
"X30",-0.957014223574616
"X30",-0.337660866140367
"X30",-0.44254480329688
"X30",-0.43334914487473
"X30",-0.386884641242918
"X30",-1.29901120743854
"X30",-1.02920565108119
"X30",-0.465650394284251
"X30",-0.695321742673141
"X30",-0.642638967509624
"X30",-0.74227368254002
"X30",-0.318039996509745
"X30",-0.949367575718246
"X30",-0.726715269327695
"X30",-0.75869299392929
"X30",-0.387592583693391
"X30",-0.546763914432163
"X30",-0.681815898553343
"X30",-0.77148101242044
"X30",-0.210440857542119
"X30",-1.28705631315077
"X30",-0.711074784446004
"X30",-0.489831181450886
"X30",-0.497472403407992
"X30",-1.483800668117
"X30",-0.433872418347996
"X30",-0.390569926602033
"X30",-1.29750555436108
"X30",-0.95106668995761
"X30",-0.682856761357264
"X30",-0.931549066375286
"X30",-0.32303637611819
"X30",-0.544368865161416
"X30",-0.732391698111552
"X30",-0.74612535756733
"X30",-0.612687055119047
"X30",-0.358913807480449
"X30",-1.39438169286745
"X30",-0.677678560040587
"X30",-0.483030263733686
"X30",-0.481260560664826
"X30",-0.844458589611701
"X30",-0.770878489059326
"X30",-0.76972201787053
"X30",-0.6797190265148
"X30",-1.43566764060112
"X30",-0.477299911989768
"X30",-0.492197093123596
"X30",-0.404365130439867
"X30",-0.658429939947638
"X30",-0.412039136099544
"X30",-0.370881656309515
"X30",-0.385480870927043
"X30",-1.56907360565128
"X30",-0.0816903820923914
"X30",-0.348644658342737
"X30",-0.560254358688657
"X30",-0.6702898938933
"X30",-0.564458631545899
"X30",-0.691496737664689
"X30",-0.64067715557912
"X30",-1.21526750663456
"X30",-0.715932764031448
"X30",-0.570063115492649
"X30",-0.362881699099862
"X30",-0.655130671311681
"X30",-0.214059916038162
"X30",-0.609800888357011
"X30",-0.848757444795983
"X30",-0.463121771207444
"X30",-0.815402257874258
"X30",-0.746252061808438
"X30",-0.990658780854272
"X30",0.864292633811204
"X30",-0.866971168382633
"X30",-0.585415192687553
"X30",-0.731635048127603
"X30",-0.306755112435878
"X30",-1.65170336623836
"X30",-1.83258146374831
"X30",-0.493801908482677
"X30",-0.320023890963635
"X30",-1.04009958094374
"X30",0.0678778571330904
"X30",-0.669626064651082
"X30",-0.205864117907719
"X30",-0.919144712296368
"X30",-0.972794095930775
"X30",-0.64228530316131
"X30",-0.154126803071148
"X30",-0.771442371694715
"X30",-0.686530047477029
"X30",-0.901258266344795
"X30",-0.322302674000153
"X30",-1.04130981183761
"X30",-0.76972366495615
"X30",-0.745180638717445
"X30",-1.16216688653352
"X30",-0.627269916613717
"X30",-0.787727927103203
"X30",-0.674930045158635
"X30",-0.759415434099408
"X30",-0.616867909864072
"X30",-0.435869707922151
"X30",-1.31331197582457
"X30",-1.46567469171844
"X30",-0.412306732513457
"X30",-0.870106539693453
"X30",-0.72438832623492
"X30",-0.609379963365366
"X30",-0.738679610780226
"X30",-0.435571628086826
"X30",-1.1725063521719
"X30",-0.497230826870424
"X30",-0.48476256233803
"X30",-0.559062151438938
"X30",-0.613446569500476
"X30",-1.49849812737084
"X30",-0.676847646249237
"X30",-1.02432039827282
"X30",-0.991803643595984
"X30",-1.25507217715482
"X30",-0.735140102782212
"X30",-0.746808302752247
"X30",-0.435623427934239
"X30",-0.988714097734538
"X30",-0.271945993650562
"X30",-1.18027071697378
"X30",-0.943311388473808
"X30",-0.876658135788209
"X30",-0.934238313630603
"X30",-0.174148729639376
"X30",-1.0014258295966
"X30",-0.644223846209955
"X30",-0.535280508601896
"X30",-0.212117059451325
"X30",-0.468164739600822
"X30",-0.812073696484189
"X30",-0.761872600440154
"X30",-0.297712650673806
"X30",-1.15659474222551
"X30",-1.25653791504277
"X30",-0.422928638282865
"X30",-0.791319192795134
"X30",-0.553146290894438
"X30",-0.538606175964184
"X30",-1.04367280880043
"X30",-0.521251529982185
"X30",-0.936150151675207
"X30",-0.158092210270315
"X30",-0.725827993042667
"X30",-0.842499726051321
"X30",-0.591355140989044
"X30",-0.866505811468116
"X30",-0.716448938866527
"X30",-0.730477462913069
"X30",-0.881044173831414
"X30",-0.760852961555973
"X30",-0.82908611257671
"X30",-0.988862864687994
"X30",-0.451223408981911
"X30",-0.592062557558098
"X30",-0.878621544128883
"X30",-0.83080250197304
"X30",0.132314081766084
"X30",-0.492474533111506
"X30",-0.489195850948977
"X30",-0.428178831560396
"X30",-0.681550437208245
"X30",-0.531938103973879
"X30",-0.588745129683229
"X30",-0.638559274720824
"X30",-1.02545807153676
"X30",-0.760113984439658
"X30",-0.637153731372587
"X30",-0.554174091231248
"X30",-0.624400618190289
"X30",-0.820335782404329
"X30",-1.83258146374831
"X30",-0.337673220086828
"X30",0.489605160069283
"X30",-0.540521376885117
"X30",-0.537654158006011
"X30",-0.509993404777944
"X30",-0.784981063211112
"X30",-0.317315042814266
"X30",-0.697172632366373
"X30",-0.652098866763172
"X30",-0.783916091799407
"X30",-0.958527992948964
"X30",-0.911625879346403
"X30",-0.715693429221427
"X30",-1.04695391247002
"X30",-0.667713855513814
"X30",-0.956091694684839
"X30",-0.829485624339676
"X30",-0.823296184133054
"X30",-0.997705912702959
"X30",-0.287896609981325
"X30",-0.799186176515378
"X30",-0.653927565206731
"X30",-0.929177838362077
"X30",-0.381944016515284
"X30",1.0717074
"X30",-0.540893613027364
"X30",-0.506582907697225
"X30",-0.432510879507941
"X30",-0.930309186553923
"X30",-0.805481258608215
"X30",-0.454356877663616
"X30",-0.188337779015466
"X30",-1.22277949613805
"X30",-0.610366786084854
"X30",-0.466375180778129
"X30",-0.148668442019197
"X30",-0.737851566947076
"X30",-0.622872987386228
"X30",-0.496505724424242
"X30",-0.640133050462642
"X30",-0.86392640382324
"X30",-0.240179644546912
"X30",-0.655581581676591
"X30",-0.5913015643177
"X30",-0.802153859726788
"X30",-0.436433654743287
"X30",-0.38607367409115
"X30",-0.273014252695029
"X30",-1.1587943920873
"X30",-0.510804099647532
"X30",-0.594847087503568
"X30",-0.698830452583817
"X30",-0.541466201508699
"X30",-0.149267501376361
"X30",-0.786551352223539
"X30",-1.83258146374831
"X30",-0.217812600364397
"X30",-1.12854549973765
"X30",-0.442166383314841
"X30",-0.723231825120081
"X30",-0.497882544090422
"X30",-0.562952949990588
"X30",-1.03248160787318
"X30",-0.911324128417537
"X30",-0.729697667035844
"X30",-0.77043205174298
"X30",-0.704028714916032
"X30",-0.824236698907793
"X30",-0.672334276096655
"X30",-0.491034982943475
"X30",-0.236396623992186
"X30",-0.507968355674476
"X30",-0.552581345812391
"X30",-0.452390638719229
"X30",-0.651738544759396
"X30",-0.412584774332721
"X30",-1.16369854343756
"X30",-0.415962374109611
"X30",-1.27703803971608
"X30",-0.924346099888801
"X30",-0.602176082793342
"X30",-0.451512267962913
"X30",-0.95098963155081
"X30",-1.50119646163607
"X30",-0.604729814500725
"X30",-0.571035476945196
"X30",-0.640419275568992
"X30",-1.46367107632155
"X30",-1.66260108961509
"X30",-0.809989690829728
"X30",-1.17225277679956
"X30",-0.494284695914847
"X30",-0.600808281585794
"X30",-0.603000507308569
"X30",-0.534046684384352
"X30",-0.469218110103292
"X30",-0.307724825330175
"X30",-0.98486937696836
"X30",-0.290948062682214
"X30",-1.14203395993366
"X30",-0.538287078282873
"X30",-0.757884450936332
"X30",-0.123471815313355
"X30",-1.55439460191537
"X30",-1.35092846352969
"X30",0.289761590772092
"X30",-0.412982761456133
"X30",-0.618314971624276
"X30",-0.831973824281811
"X30",-0.839987541557693
"X30",-0.403612314130271
"X30",-0.537838697658382
"X30",-1.63358960152873
"X30",-0.273978063359186
"X30",-0.654125735110921
"X30",0.226797409127485
"X30",-0.536764921127797
"X30",-1.26108237774827
"X30",-0.41444090209261
"X30",-0.438430571739066
"X30",-0.335754967844781
"X30",-0.541806481359861
"X30",-0.447562149034225
"X30",-0.731382227552403
"X30",-1.176053253235
"X30",-1.10656730026239
"X30",-1.13423478873816
"X30",-0.710193999845598
"X30",-0.605620228353028
"X30",-0.313484459885115
"X30",-0.335551426846579
"X30",-1.22932061827483
"X30",-0.604195427301146
"X30",-1.37324528465212
"X30",-0.918447090277948
"X30",-0.68073778686203
"X30",-0.261330494324777
"X30",-0.510406732550508
"X30",-1.18452312139558
"X30",-1.0907592869527
"X30",-1.52855184177575
"X30",-0.820340989340407
"X30",-0.380867208579778
"X30",-0.332677803778894
"X30",-0.497443436139271
"X30",-0.380771014610499
"X30",-0.340259811644041
"X30",-0.865075020913529
"X30",-0.285491442629357
"X30",0.0423831313237575
"X30",-0.777091363774952
"X30",-0.511646868129869
"X30",-1.1640427063908
"X30",-1.27525033329964
"X30",-0.926369749575318
"X30",-0.396963954221164
"X30",-0.086912809897079
"X30",-0.960817006779469
"X30",-0.39472514845532
"X30",-0.227584584372544
"X30",-0.851726541367589
"X30",-1.19550034300017
"X30",-0.302617779002639
"X30",-1.27923723588179
"X30",-0.455212180303075
"X30",-0.822057688085884
"X30",-0.895617457516617
"X30",-0.570508762126585
"X30",-1.45480444041488
"X30",-0.393780700687971
"X30",-0.857018621202891
"X30",-0.717935825772666
"X30",-1.0057245936477
"X30",-0.634733069724954
"X30",-0.602770237050261
"X30",-0.682359120095011
"X30",-0.472928835337073
"X30",-0.991244470209656
"X30",-1.41205675001957
"X30",-0.489370935000146
"X30",-0.185128485364808
"X30",-0.436881912841693
"X30",-1.01299789126239
"X30",-0.516271802313465
"X30",-0.526837080040614
"X30",-0.62920696181964
"X30",-0.254731703372436
"X30",-0.354189522291447
"X30",-0.392927743344232
"X30",-0.652831555646296
"X30",-0.632315068525886
"X30",-0.825044598614129
"X30",-0.747650745957856
"X30",-0.452349753986134
"X30",-0.511906519420353
"X30",-0.241124621783943
"X30",-0.531029804557298
"X30",-1.05709595908326
"X30",-1.06933278986954
"X30",-0.488686855920596
"X30",-0.722539811575621
"X30",-0.486706604891872
"X30",-0.902215053442247
"X30",-1.20370044520564
"X30",-0.489680297868327
"X30",-0.54055477509676
"X30",-0.581885177096106
"X30",-0.70799700658607
"X30",-0.53423001771186
"X30",-0.38428172847792
"X30",-1.54734110032992
"X30",-1.36706582752354
"X30",-0.736894271356909
"X30",-0.960998152340556
"X30",-0.321952194115689
"X30",-0.992604432407105
"X30",-0.972531220633297
"X30",-0.945781656582497
"X30",-0.601355986678073
"X30",-0.644886689527664
"X30",-0.480462372238493
"X30",-0.449220076352273
"X30",-0.8423957555795
"X30",-0.617178800661068
"X30",-0.412921411614698
"X30",-0.577353790809181
"X30",-0.457119039783302
"X30",-0.112979349274967
"X30",-0.749500906133604
"X30",-0.746023829682045
"X30",-1.16902266862672
"X30",-0.598646275320236
"X30",-0.843493136209552
"X30",-0.913717963873575
"X30",-0.44550968506115
"X30",-0.438277580622617
"X30",-0.686433767048668
"X30",-1.03497007629523
"X30",-0.485004884360058
"X30",-0.386335985438269
"X30",-0.473973063588075
"X30",-0.73364224003798
"X30",-0.513254898804672
"X30",-0.682106145557327
"X30",-0.736018078863331
"X30",-0.84350954755296
"X30",-0.542215657011903
"X30",-0.437868105545525
"X30",-0.138937389020373
"X30",-0.46453062492629
"X30",-1.06091819676402
"X30",-1.13838320029423
"X30",-1.12389341355802
"X30",-0.71328820539787
"X30",-0.660608130360147
"X30",-0.87587459754226
"X30",-0.489121444596288
"X30",-0.712623792385035
"X30",-0.777372313068911
"X30",-1.14559328333896
"X30",-0.653521504543244
"X30",-0.374053866763655
"X30",-0.619024786906404
"X30",-1.37206469308222
"X30",-0.581964626800308
"X30",-0.750442579397172
"X30",-0.553427725848261
"X30",-0.266740607505534
"X30",-0.884472102730937
"X30",-0.853558024415617
"X30",-0.759693907835742
"X30",-1.02024340732783
"X30",-0.40240733618391
"X30",-0.917097855420479
"X30",-0.665841405086181
"X30",-0.615530996146753
"X30",-0.218132353369054
"X30",-0.621078201876687
"X30",-0.704250236704654
"X30",-0.92324187435908
"X30",-0.606936316092372
"X30",-0.98593862638387
"X30",-1.07458107062915
"X30",-0.799943410146601
"X30",-0.452912437687326
"X30",-1.70418016292262
"X30",-0.277099623639455
"X30",-1.04838636425915
"X30",-0.996959837613279
"X30",-0.753612736993073
"X30",-0.808247377463959
"X30",-0.709603053645845
"X30",-0.779462258138792
"X30",-0.634198836470251
"X30",-0.36014444074553
"X30",-0.523790245478119
"X30",-0.537192822599958
"X30",-0.868321204768344
"X30",-0.905323061158881
"X30",-1.08959801722894
"X30",-0.646485887191241
"X30",-0.606513654486729
"X30",-0.429823461486914
"X30",-0.688874611788313
"X30",-0.823805797409431
"X30",-0.778703284620577
"X30",-1.83258146374831
"X30",0.0703689462186532
"X30",-0.285635986187527
"X30",-0.426876846504328
"X30",-0.78954981807851
"X30",-0.513666669062803
"X30",-0.522979662278793
"X30",-0.696296692824494
"X30",-0.753075070400614
"X30",-0.725483396353963
"X30",-0.587471237485446
"X30",-0.650169316557476
