"model","value"
"Cu",0.0675206127715247
"Cu",0.0724031965455819
"Cu",0.0793291030156942
"Cu",0.0681918457326583
"Cu",0.0849669001981999
"Cu",0.0710115114443229
"Cu",0.0787749672204768
"Cu",0.0439525044477576
"Cu",0.0836229075523738
"Cu",0.0647688043415435
"Cu",0.0744768154228392
"Cu",0.0805116519302767
"Cu",0.0840962667937251
"Cu",0.0834239511469304
"Cu",0.0781215102073835
"Cu",0.0917494008098029
"Cu",0.0701739672515464
"Cu",0.068696234147762
"Cu",0.0618357979974919
"Cu",0.0824663497176645
"Cu",0.0760654018736111
"Cu",0.0718723803954736
"Cu",0.0952608717786608
"Cu",0.0763688723121292
"Cu",0.0632620701374279
"Cu",0.0827759289903921
"Cu",0.0446832128957821
"Cu",0.0905216047982467
"Cu",0.0741186094713799
"Cu",0.0771169859788417
"Cu",0.0733494657162073
"Cu",0.0775542278357285
"Cu",0.0859339111344572
"Cu",0.0344030944300369
"Cu",0.0811376943141293
"Cu",0.0579627373247017
"Cu",0.0719986944246305
"Cu",0.0735180578491504
"Cu",0.0836837736918021
"Cu",0.0540917176062073
"Cu",0.0863149993942853
"Cu",0.0801249134817083
"Cu",0.0841130006520124
"Cu",0.002
"Cu",0.0834512925966516
"Cu",0.0853870124812662
"Cu",0.084272677546348
"Cu",0.0719694194852348
"Cu",0.0899573993383557
"Cu",0.0546409762985505
"Cu",0.0654688771555084
"Cu",0.0707315737768119
"Cu",0.0655194620312648
"Cu",0.0796230523790951
"Cu",0.0961466624697352
"Cu",0.0764379819380246
"Cu",0.0848684827821349
"Cu",0.0713620690453237
"Cu",0.0630608788381638
"Cu",0.0398824887188585
"Cu",0.0745153082372924
"Cu",0.0725085921234434
"Cu",0.0911084101563558
"Cu",0.0783546210021977
"Cu",0.0828639872822433
"Cu",0.0632650998866824
"Cu",0.069574455992222
"Cu",0.0824867920303681
"Cu",0.0656466938004503
"Cu",0.0780675879892883
"Cu",0.0799936705563894
"Cu",0.069714345844897
"Cu",0.0734832643424869
"Cu",0.0783479418783816
"Cu",0.0553859373300633
"Cu",0.0726717427527917
"Cu",0.0826387419506868
"Cu",0.0723728662549393
"Cu",0.0627001533125873
"Cu",0.0579330946400516
"Cu",0.0686688473772563
"Cu",0.0959646118706213
"Cu",0.0826276366737865
"Cu",0.0652949178919895
"Cu",0.0729430985522287
"Cu",0.0832490170005107
"Cu",0.055222800682085
"Cu",0.0583920512270064
"Cu",0.0804351970481539
"Cu",0.0746097735809901
"Cu",0.0819379561800628
"Cu",0.0744236851757614
"Cu",0.0838041416401492
"Cu",0.0773995668542891
"Cu",0.070131144125612
"Cu",0.0737511519522504
"Cu",0.0721247932440694
"Cu",0.0914806406628904
"Cu",0.0816061002310513
"Cu",0.0598204237969282
