"model","concentration","Estimate","Q2.5","Q97.5"
"nec3param",0.400077493970028,0.646490735,0.62703376175,0.66617284325
"nec3param",0.403296750761765,0.646490735,0.62703376175,0.66617284325
"nec3param",0.406541911570717,0.646490735,0.62703376175,0.66617284325
"nec3param",0.409813184835711,0.646490735,0.62703376175,0.66617284325
"nec3param",0.413110780672793,0.646490735,0.62703376175,0.66617284325
"nec3param",0.416434910888726,0.646490735,0.62703376175,0.66617284325
"nec3param",0.419785788994595,0.646490735,0.62703376175,0.66617284325
"nec3param",0.423163630219517,0.646490735,0.62703376175,0.66617284325
"nec3param",0.426568651524471,0.646490735,0.62703376175,0.66617284325
"nec3param",0.430001071616227,0.646490735,0.62703376175,0.66617284325
"nec3param",0.433461110961401,0.646490735,0.62703376175,0.66617284325
"nec3param",0.436948991800609,0.646490735,0.62703376175,0.66617284325
"nec3param",0.440464938162746,0.646490735,0.62703376175,0.66617284325
"nec3param",0.444009175879373,0.646490735,0.62703376175,0.66617284325
"nec3param",0.447581932599226,0.646490735,0.62703376175,0.66617284325
"nec3param",0.451183437802833,0.646490735,0.62703376175,0.66617284325
"nec3param",0.454813922817255,0.646490735,0.62703376175,0.66617284325
"nec3param",0.45847362083095,0.646490735,0.62703376175,0.66617284325
"nec3param",0.462162766908742,0.646490735,0.62703376175,0.66617284325
"nec3param",0.465881598006925,0.646490735,0.62703376175,0.66617284325
"nec3param",0.469630352988483,0.646490735,0.62703376175,0.66617284325
"nec3param",0.473409272638428,0.646490735,0.62703376175,0.66617284325
"nec3param",0.47721859967927,0.646490735,0.62703376175,0.66617284325
"nec3param",0.481058578786607,0.646490735,0.62703376175,0.66617284325
"nec3param",0.484929456604839,0.646490735,0.62703376175,0.66617284325
"nec3param",0.488831481763009,0.646489145,0.62703376175,0.66617284325
"nec3param",0.492764904890775,0.646489145,0.62703376175,0.66617284325
"nec3param",0.496729978634508,0.646489145,0.62703376175,0.66617284325
"nec3param",0.50072695767352,0.64648756,0.62703376175,0.6661594445
"nec3param",0.504756098736419,0.646471805,0.6269666445,0.6661594445
"nec3param",0.508817660617602,0.6464515,0.626885492,0.666116155
"nec3param",0.512911904193877,0.64644139,0.626885492,0.666051575
"nec3param",0.517039092441219,0.646431805,0.62682499725,0.66603973625
"nec3param",0.521199490451659,0.64639401,0.6267717735,0.66589902525
"nec3param",0.525393365450317,0.646361355,0.62669919025,0.66583947525
"nec3param",0.529620986812558,0.64630758,0.62641075075,0.6658347005
"nec3param",0.5338826260813,0.646273265,0.626026318,0.66582276225
"nec3param",0.538178556984455,0.646176375,0.625664442345064,0.66570753825
"nec3param",0.542509055452508,0.646082935,0.62517619475,0.665571375
"nec3param",0.54687439963624,0.64594436,0.624670002737214,0.66538509675
"nec3param",0.551274869924599,0.645779845,0.623851475946459,0.665129435
"nec3param",0.555710748962703,0.64557772,0.622959967620349,0.66472486525
"nec3param",0.560182321669998,0.64530522,0.621592161673857,0.66446714575
"nec3param",0.56468987525856,0.644935005,0.619919340517535,0.66421465625
"nec3param",0.569233699251537,0.64456922,0.617642806783535,0.663973147
"nec3param",0.573814085501753,0.644085965,0.614475619770171,0.6634692395
"nec3param",0.578431328210448,0.643360098896282,0.610752759454202,0.6629782075
"nec3param",0.583085723946176,0.642635155,0.607099254953696,0.662542115
"nec3param",0.587777571663857,0.641754491244475,0.603477982333608,0.66206453043655
"nec3param",0.592507172723973,0.640661435,0.599816789770956,0.661355613
"nec3param",0.597274830911933,0.639388922157523,0.596049123645061,0.66054134975
"nec3param",0.602080852457576,0.637854099360025,0.592411122067537,0.659528595797247
"nec3param",0.606925546054847,0.635828616380694,0.588831759588498,0.6585456435
"nec3param",0.611809222881623,0.633533222810087,0.585199489938635,0.65754339625
"nec3param",0.616732196619697,0.630804782647503,0.581637069488439,0.65645926394793
"nec3param",0.621694783474932,0.627444296555082,0.578096735779497,0.655268570599545
"nec3param",0.626697302197565,0.623876191859529,0.574573184313,0.65373252025
"nec3param",0.631740074102685,0.620095120625473,0.571003261148992,0.652179856513366
"nec3param",0.636823423090869,0.616196829208465,0.567503422686449,0.650521233021073
"nec3param",0.641947675668986,0.61220232564718,0.564082902482531,0.648427659623436
"nec3param",0.647113160971171,0.608260488682793,0.560728619379478,0.646561070922944
"nec3param",0.652320210779964,0.604357539891285,0.557299819067594,0.644077714521067
"nec3param",0.657569159547619,0.600463274495595,0.55385786473718,0.641352676606091
"nec3param",0.662860344417591,0.596629891588013,0.550510943951117,0.638267137408254
"nec3param",0.668194105246186,0.592775589312637,0.547207201914327,0.63464740165756
"nec3param",0.67357078462439,0.588971363732343,0.543895547363277,0.63127721899241
"nec3param",0.67899072789988,0.585165808665112,0.540569155762283,0.627108294487429
"nec3param",0.684454283199199,0.581398214661669,0.537246756502964,0.623102570445227
"nec3param",0.68996180145012,0.57763814055207,0.534013485183011,0.618969449999523
"nec3param",0.695513636404185,0.573927583008754,0.530744909979686,0.614737015313962
"nec3param",0.701110144659427,0.570238851383737,0.527469646176067,0.610606944044969
"nec3param",0.706751685683276,0.566580429124187,0.524213746985328,0.606505476408907
"nec3param",0.712438621835646,0.562899953752723,0.521090930288901,0.602350493669509
"nec3param",0.718171318392208,0.559270719135535,0.517912241411594,0.598374832363354
"nec3param",0.723950143567858,0.555675122524318,0.514706060851321,0.594514495526153
"nec3param",0.729775468540361,0.552097183064062,0.511613018813259,0.590512024953467
"nec3param",0.735647667474195,0.548568313186026,0.50843624409333,0.586494969929865
"nec3param",0.741567117544584,0.545010083773261,0.505353569052563,0.582604976955164
"nec3param",0.747534198961723,0.541517020700514,0.502222898199612,0.578721244053085
"nec3param",0.753549294995202,0.53803211716226,0.499136950330241,0.574888409559342
"nec3param",0.759612791998619,0.534534460972794,0.496196391002399,0.570994604844697
"nec3param",0.765725079434401,0.531104012344251,0.49303287660527,0.567129395377088
"nec3param",0.771886549898814,0.527678967533143,0.49011784208572,0.563405036260291
"nec3param",0.778097599147183,0.524286133492692,0.486992489113756,0.55971603344479
"nec3param",0.784358626119314,0.520888878252918,0.483977184214932,0.556021277587349
"nec3param",0.790670032965113,0.517550528621696,0.481031565960487,0.552253404674009
"nec3param",0.797032225070417,0.514188077070838,0.478107225592268,0.548595916703049
"nec3param",0.803445611083036,0.510840151274716,0.475057424181445,0.544913938525052
"nec3param",0.809910602939,0.507543542838231,0.472022962773076,0.541287971265451
"nec3param",0.816427615889012,0.504259290405719,0.469012444098359,0.537625113035288
"nec3param",0.822997068525129,0.501003614042924,0.46611307902522,0.534019215107032
"nec3param",0.829619382807641,0.497783166623756,0.46322590198248,0.530464377064992
"nec3param",0.836294984092177,0.49458773215596,0.460498320947333,0.526934632162139
"nec3param",0.843024301157025,0.49142350759944,0.457714808041746,0.52341121214881
"nec3param",0.849807766230675,0.488262882938831,0.454855293685766,0.519836728895511
"nec3param",0.856645815019578,0.485070450927636,0.452107684362299,0.516339341883226
"nec3param",0.863538886736133,0.481948606907695,0.449209803835802,0.512842906878999
"nec3param",0.870487424126898,0.478860464263366,0.446424371192969,0.509364609986509
"nec3param",0.877491873501029,0.475764518368488,0.443702180076066,0.505982875561897
"nec3param",0.884552684758945,0.47268196251609,0.440944853112141,0.502624196958536
"nec3param",0.891670311421226,0.469640784038427,0.438314045035547,0.499367140041917
"nec3param",0.898845210657742,0.466627904359208,0.435513462251394,0.496043911528189
"nec3param",0.906077843317022,0.463622869225347,0.432855262483947,0.492760834122013
