"example","model","waic","wi_all","max_rhat","min_ess","min_ess_ratio","n_divergent","failed","n_groups","location_outside","scale_outside","max_abs_log_sd_ratio","wi_screened","minutes"
"gaussian_b","ecxwb1",-433.320284069985,0.510888608996669,1.2422093618354,12.0465839157109,0.00150582298946387,602,TRUE,13,3,1,1.06284934014201,NA,18.1
"gaussian_b","ecxll4",-431.738356196978,0.246334195993908,1.03903049042975,26.6854782575876,0.00333568478219846,354,TRUE,13,2,2,1.08141623342594,NA,18.1
"gaussian_b","ecx4param",-431.782125562259,0.242767295804434,1.01369693602665,230.092362751773,0.0287615453439717,257,TRUE,13,2,1,1.06616988864565,NA,18.1
"gaussian_b","ecxwb2",-398.204584618296,9.89920498973662e-06,1.1329899856695,19.4074139597635,0.00242592674497044,575,TRUE,13,2,3,1.30181754456478,NA,18.1
"gaussian_b","neclin",-328.924405862168,9.84921899962499e-19,1.00100516513732,3176.28323415875,0.397035404269843,0,FALSE,13,2,6,1.81316954133723,0.600116490460955,18.1
"gaussian_b","neclinhorme",-328.091577393535,5.83021812518649e-19,1.00225064688999,3265.69059213619,0.408211324017024,3,FALSE,13,2,6,1.81592436525863,0.399405993082834,18.1
"gaussian_b","nec4param",-309.272620055924,1.10401843558289e-22,1.00150249518234,2832.06124283936,0.35400765535492,0,FALSE,13,3,6,1.94153114832751,0.000300134385070224,18.1
"gaussian_b","nechorme4",-308.570448848605,7.16424740910041e-23,1.00154150767752,2596.56040793188,0.324570050991484,0,FALSE,13,3,6,1.94257046264111,0.000177382071139939,18.1
"gaussian_b","ecxwb1p3",-142.677015713949,1.05067425219788e-50,1.00733742535432,387.239054027229,0.0484048817534037,159,TRUE,13,1,13,3.12177842331227,NA,18.1
"gaussian_b","ecxhormebc4",-141.548178306822,4.27770509136155e-51,1.00264079735293,453.845373153711,0.0567306716442139,170,TRUE,13,1,13,3.13713652069965,NA,18.1
"gaussian_b","ecxwb2p3",-141.521832083804,3.74110165088891e-51,1.00377463084981,798.584126759951,0.0998230158449938,517,TRUE,13,1,13,3.13803883424016,NA,18.1
"gaussian_b","nec3param",-140.084726945742,1.3427301644825e-51,1.00369794811298,575.010194588741,0.0718762743235926,19,TRUE,13,1,13,3.14477790250666,NA,18.1
"gaussian_b","nechorme",-139.688961784269,1.0421358779632e-51,1.00325313415702,526.744587192038,0.0658430733990048,29,TRUE,13,1,13,3.14434129855557,NA,18.1
"gaussian_b","nechormepwr01",-140.106861641296,1.03504549988513e-51,1.00529645132349,660.032045053096,0.082504005631637,29,TRUE,13,1,13,3.15731242934844,NA,18.1
"gaussian_b","ecxlin",-106.352772858228,3.33744188641439e-61,1.00192127258225,2374.37736640226,0.296797170800282,0,FALSE,13,1,13,3.39654433779821,1.54462922404219e-38,18.1
"gaussian_b","ecxexp",-99.1096662273533,1.43528473464595e-62,1.0009144390081,2603.26410653399,0.325408013316749,0,FALSE,13,2,13,3.44809179255617,2.85060101921106e-39,18.1
